http://irt.kcl.ac.uk/irt2009/IRT100.xml, 6563,
http://irt.kcl.ac.uk/irt2009/IRT101.xml, 8974,
https://raw.github.com/papyri/idp.data/master/APIS/gothenburg/xml/gothenburg.apis.133.xml, 5303,
https://raw.github.com/papyri/idp.data/master/APIS/gothenburg/xml/gothenburg.apis.2.xml, 2915,
https://raw.github.com/papyri/idp.data/master/APIS/gothenburg/xml/gothenburg.apis.12.xml, 3906,
https://raw.github.com/papyri/idp.data/master/APIS/petra/xml/petra.apis.35.xml, 6255,
https://raw.github.com/papyri/idp.data/master/APIS/petra/xml/petra.apis.1.xml, 9384,
https://raw.github.com/papyri/idp.data/master/APIS/duke/xml/duke.apis.29886224.xml, 3888,
https://raw.github.com/papyri/idp.data/master/APIS/duke/xml/duke.apis.29885999.xml, 9406,
http://archimedespalimpsest.net/Data/0000-171v/0000-171v_Arch68r_TEI_Netz-Wilson.xml, 17975,
http://archimedespalimpsest.net/Data/0000-171r/0000-171r_Arch68v_TEI_Netz-Wilson.xml, 17823,
http://archimedespalimpsest.net/Data/0000-100v/0000-100v_Arch53r_TEI_Netz-Wilson.xml, 20139,
http://archimedespalimpsest.net/Data/0000-100r/0000-100r_Arch53v_TEI_Netz-Wilson.xml, 17730,
http://www.ota.ox.ac.uk/headers/2493.xml, ,
jar:http://insaph.kcl.ac.uk/ala2004/redist/inscriptions/inscriptions.zip!/eAla001.xml, ,
http://teibyexample.org/docs/software.htm?cocoon-view=XML, 70462,
http://teibyexample.org/docs/about.htm?cocoon-view=XML, 19003,
http://teibyexample.org/modules/TBED00v00.htm?cocoon-view=XML, 92029,
http://nzetc.victoria.ac.nz/tei-source/JCB-004.xml, 26859,
http://nzetc.victoria.ac.nz/tei-source/RobMoko.xml, 444443,
http://nzetc.victoria.ac.nz/tei-source/GorLaws.xml, 1002145,
